id,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,percent_multilingual,english_secondlanguage,state,zip_code,school_type,school_level,average_act
551236001621,0.44160080693991616,1.2616581888164355,0.9708771933161591,-0.01563084440104731,0.390017755569004,0.0644121726360447,1579,WI,53406,Regular School,High,20.6
130366002415,0.5247025213223199,-0.76253355273621,-1.7729138374837823,-1.0392947533977321,2.0382132447440595,0.0028124450694322375,16,GA,39837,Regular School,High,17.6862026862027
180387000648,2.514353151629403,-0.05792423436705799,-2.906488530106092,-0.8601494661330407,1.0615790593824304,0.062170222528102774,542,IN,46406,Regular School,High,16.3308913308913
422559000523,-0.5430811074883984,0.7068938720483644,0.631739553849918,0.1149326700461008,-1.2414850070783718,0.026358501590599236,406,PA,15025,Regular School,High,22.2039072039072
481796001563,-1.0765784733961747,-0.6223420351671071,-0.18817418528458799,-0.6524049426742377,-0.8584474679950481,0.05790329134498171,285,TX,76448,Regular School,High,19.8595848595849
120168002461,2.1624915623447127,-1.7872739247141751,-1.8417190335674352,-1.3609028068976528,0.7551355268210942,0.09295219319862001,1886,FL,34234,Regular School,High,21.4468864468864
482064002075,-0.03210348349009321,-1.0222734921349323,0.43523057590154857,-0.40157692136203893,-0.01892730613842571,0.15516598284222305,1248,TX,78942,Regular School,High,20.1037851037851
420240003247,-0.7806821033207251,1.3706202593433223,-0.3741049681622316,1.046808212663694,-1.1680001534204292,0.08976765656254808,2917,PA,19002,Regular School,High,24.0598290598291
180011801579,-0.2997542380219598,-0.9781509222500733,-0.1961501153883408,-0.6583135366655605,-0.24709227977120307,0.029182879377431907,240,IN,47872,Regular School,High,20.5970695970696
390499403770,0.09148949330947738,-0.36233783579030837,0.11106946425537945,0.03771062913172848,1.1066559561086993,0.010025873221216041,31,OH,44643,Regular School,High,21.0
120024007659,2.585486512820229,-0.3990130287264218,-2.6236732095422495,-1.0768799762869803,-1.7332862918273295,0.05084745762711865,1038,FL,33950,Regular School,High,23.2295482295482
483808004254,-0.07888543435122593,0.6653631938325766,0.8570291363821603,0.5718639387084017,-1.2469764784343496,0.1379238055306741,7237,TX,78681,Regular School,High,23.0586080586081
181029001684,0.9178452329872047,-1.3063889680005016,-1.3564825783407444,-0.7200255183527103,1.0383958906690252,0.15956010032799536,3308,IN,46619,Regular School,High,16.8730158730159
390480803105,0.19928633132125462,-1.486215273992777,-0.6513241431593514,-0.6698845332319011,-0.3696695517998744,0.009107468123861567,5,OH,43333,Regular School,High,22.0
421899006904,-0.7387326017825409,-0.10426069948857723,-0.2962088296325977,0.0973299837802848,0.06039249916627642,0.053639108370270444,1670,PA,19154,Regular School,High,19.6398046398046
360008705678,1.2863712398448761,-0.6066209278038769,-1.9999257347079749,-1.0202969824395205,1.767379541656224,0.3451835553680149,22905,NY,10463,Regular School,High,15.9279609279609
481908001777,-0.9747313115033128,-0.26399931425289513,0.9008035153010486,0.2164866292719624,-0.2929045172904001,0.108151305274374,1015,TX,75442,Regular School,High,20.6654456654457
550001602378,-1.1132774462657196,-0.2829083802228865,0.8752040938382141,-0.18369751793200856,-0.3013288251153669,0.07948615014050582,198,WI,54616,Regular School,High,23.1
484167004756,-0.5619997301079858,-0.5871711491935901,0.19619305665903058,-0.1502565172172299,0.07427910652884198,0.2206468763845813,498,TX,79084,Regular School,High,23.6446886446886
483432003839,-0.5415499260073118,-1.90320407599384,-0.23597273425285048,-0.9136140353739689,1.305373694542423,0.2619168130526692,8797,TX,77506,Regular School,High,17.8815628815629
292706001644,-1.160835379715124,-0.5545407400874344,-1.0087826006620928,-0.6311093851638448,0.5609820260015318,0.017427709083828253,179,MO,64504,Regular School,High,19.4
268099008061,3.676821219906836,0.28029606868370316,-3.348376404219658,-1.4913842575393659,-1.3414665869449156,0.08160012750019922,5120,MI,48197,Regular School,High,23.1
260021001494,-0.33098746033623316,0.06586644966330715,0.5948271881097541,0.3433983043772513,1.723937178286827,0.1536196608040201,3913,MI,48092,Regular School,High,16.5
210150002203,-0.21006457092333397,-1.0013050049118486,-0.14918664619890748,-0.9730282305089377,0.1474095503199142,0.010332950631458095,63,KY,42408,Regular School,High,20.3
481881001757,0.22943439620959588,-1.7172113633508266,-0.32475146512134984,-0.6429265731464906,1.3024554243643953,0.17936099889827395,4884,TX,76140,Regular School,High,17.1978021978022
251293002135,-0.747547219514102,0.2588308827027045,1.1748951315505325,1.2947640007856662,-1.004816897979858,0.03296783094909592,454,MA,02382,Regular School,High,21.4957264957265
550960002339,0.15104682602116382,0.14491308065428682,-2.4023153767848155,-1.457450873991977,0.9157723567322114,0.10453662132279032,1560,WI,53233,Regular School,High,17.2
340000900176,-0.9557717328579183,2.2403867819400687,1.5963050374297856,2.8907819207890357,-1.5418062834209727,0.07522429261559696,545,NJ,07924,Regular School,High,25.2319902319902
340630005814,-0.743104100568716,-0.14126893344421645,1.0703560931009668,0.3863997384252121,-1.359652341305153,0.1187664271946732,3389,NJ,07840,Regular School,High,21.7887667887668
171332004975,2.1227611244031297,-0.10992668071286305,-1.5813263086950047,-1.1630880038964895,1.6220711250018895,0.022272272272272273,178,IL,62205,Regular School,High,15.4
341146002882,0.17556221635140692,-0.160829051756828,-0.5048950155468572,0.29850940280428456,0.617004189642649,0.4519468055936386,26372,NJ,07047,Regular School,High,19.1758241758242
470014801181,0.39505110180356123,0.43915850136639173,-1.4956083246900798,-0.04935906843484862,1.2669144546645223,0.0427424369407121,1581,TN,38116,Regular School,High,16.7
481222000723,-0.6623110780189086,-0.5491828322332571,-1.155206064646507,-0.08809318460018735,-0.24645259571775655,0.09202504531224254,1117,TX,78611,Regular School,High,20.5189255189255
180897001494,-0.685660329390136,0.036040205773307916,0.583936753557924,-0.13359756471391684,-1.0398722354502066,0.044337052413077324,1367,IN,46168,Regular School,High,22.4456654456654
421517007518,-0.22509180152802094,0.16963133464791197,-0.6427696896952686,-0.12206760005029377,-0.28045581813900455,0.01481149012567325,165,PA,18512,Regular School,High,19.5909645909646
390467002626,-0.17437306400920582,-0.6996569505466496,0.45002027652703974,0.04255239365239582,0.02515327350725388,0.034987204461250525,916,OH,43512,Regular School,High,22.0
173063003186,0.38937737703118047,-1.0176762865075666,-1.0950812783311992,-0.6145324964659669,0.06367994090925283,0.014894558324730866,101,IL,62557,Regular School,High,18.7
484323004910,-0.43224097868196065,-0.04394933762476794,-0.8551503566220986,-0.8096802257904913,-0.32715551716939156,0.015189873417721518,96,TX,75789,Regular School,High,22.3992673992674
130060000274,0.6787373404228829,-1.4554328524055464,-0.3294981595461069,-0.6636066521161206,-0.46809905563678783,0.147150146563891,6777,GA,30518,Regular School,High,21.984126984127
390460102408,0.33321719651361253,-0.371648476414325,-0.34443858928360327,-0.637674489598648,-0.5538981091921708,0.02459016393442623,78,OH,43718,Regular School,High,21.0
170993005792,1.0187614389117436,-1.0382922755511206,-1.1231375149457226,-1.1605424087603329,2.043595649888659,0.12225994052788085,4646,IL,60615,Regular School,High,16.5
181047001722,-0.5481560461094246,-1.3748723502351392,0.20131545505692888,-0.27634755426816837,-0.04918461174309794,0.028041825095057035,59,IN,47951,Regular School,High,18.1501831501831
390504304356,-1.0146046469742105,1.8345036970623352,0.4139750127014405,0.9433257540101088,-1.2255478825951405,0.012274959083469721,15,OH,45034,Regular School,High,24.0
551089001421,-0.7051905707602021,0.5904052195813011,-0.49155489134745295,0.14102896017444344,-1.204684502273167,0.03278288208540643,1074,WI,53066,Regular School,High,23.0
530867001449,1.1556062669916731,-2.3845596499817727,-0.29668852504188437,-0.995308553684551,2.161087896387734,0.4113873694679264,8273,WA,98944,Regular School,High,15.4151404151404
210459001136,-0.04905612027182962,-0.11135025749232262,0.18928595179178986,-0.743208543388109,0.6995924582589622,0.01829560653090065,725,KY,42301,Regular School,High,18.6
170855000485,-1.1889377458911805,0.5985426804651798,0.8249706299392316,0.5465062228289744,-0.8419895509857332,0.09638395792241947,1466,IL,60140,Regular School,High,21.3
481776001549,-0.8140523802195269,2.490246497191467,1.1714495580260214,4.168925690439779,-1.6864874619516872,0.14709846499438411,3929,TX,78746,Regular School,High,26.5262515262515
261725005406,-0.5726859581929098,1.3425634331921155,1.0084546658884257,0.3859894193980369,-1.1507219009094403,0.025197286446075037,182,MI,49083,Regular School,High,21.7
340561000237,-0.7468829542515395,1.9567367813949768,1.0986133292690066,3.36950112979434,-1.4672997368789127,0.07400359446030236,700,NJ,07722,Regular School,High,24.4017094017094
260022701485,2.6072488755259724,-1.3898233517458538,0.19934004423153406,-1.261400442807667,1.4030955854089602,0.33849240470048725,9448,MI,48210,Regular School,High,15.3
560486000267,-0.7565600440101712,0.8111926706843817,1.066711388401025,1.2666161155214477,-1.4268821721141347,0.06498194945848375,288,WY,82941,Regular School,High,22.9
291125000391,-0.06868774724793425,-0.2362178132037165,0.506205710745169,0.10159730166290687,-0.9693043149671501,0.0045045045045045045,10,MO,64454,Regular School,High,22.0
171392001736,-0.9493496413519836,1.0965986134370325,0.9807811365602096,1.5493669571478768,-1.4704299225531543,0.03836930455635491,64,IL,61736,Regular School,High,23.7
370480001930,1.4041278608138277,-0.9151918194380868,-1.204504094383962,-1.0584156200640964,1.3147533845688828,0.013198110586273964,95,NC,27962,Regular School,High,15.952380952381
370090000336,0.3443982774281081,-0.8371294179339116,-0.009335137020041264,-0.5867128664234884,0.3610667437808949,0.020654044750430294,156,NC,28090,Regular School,High,18.980463980464
484560005183,-0.6824960319977553,0.8142570280979795,0.7427475903605386,0.7309856574469437,-0.7469333669895143,0.05125748502994012,642,TX,75791,Regular School,High,21.7887667887668
292533001461,-0.6084633061291989,-0.2586804306423841,0.17769935288199135,0.11275797920207226,-1.12235598569493,0.009201940772963026,110,MO,64080,Regular School,High,21.5
262391006075,1.506077019145753,-0.2626154247111584,0.8570291363821603,-0.19768939675868283,-0.2565031871825176,0.011404998786702257,94,MI,48746,Regular School,High,19.9
250702001041,0.845571218680198,0.6488512416866726,-1.8239168957515008,-0.7570362946039133,0.792363900794334,0.23254795206358148,7432,MA,01852,Regular School,High,19.957264957265
390479303044,-0.5013436583275547,-0.1399505211321765,-0.9226606791060648,0.13885426933041486,0.6078380609963163,0.012510425354462052,120,OH,45669,Regular School,High,22.0
482892012371,-0.29503558681883796,1.2782705054459735,0.1662022010748763,2.311083199195915,-0.8140670044648954,0.11705924339757316,7380,TX,76063,Regular School,High,19.8351648351648
391002603644,-0.07647907081846388,0.8181409702979001,0.740150651525379,-0.40543392021748575,0.3986407518360244,0.009859005618573094,279,OH,45662,Regular School,High,20.0
481168012172,0.04821383963071938,-2.024161958523146,-0.44620851812725676,-1.468037104893097,1.9944417212298273,0.5281829610622212,30670,TX,78520,Regular School,High,19.7863247863248
341248004430,-0.6986257918976381,0.692952259520712,1.2777658380888248,-0.7507994453908502,-1.2311288552505477,0.3269748971777053,9222,NJ,07054,Regular School,High,23.4981684981685
210339000910,-0.3997147834145413,-1.4844644979550385,-0.6530651653274604,-1.325246083436128,0.8478018872564439,0.007375886524822695,52,KY,41179,Regular School,High,18.5
261160004591,0.14074708485248444,-1.3918403921241729,0.988448059525964,-1.0172195897357066,1.3969386980873366,0.43646588585238894,18782,MI,48126,Regular School,High,18.2
470207000661,1.7523485621306396,-1.233390399245669,-0.15925259231138073,-0.8949034877347799,0.571631479712464,0.009088060169225948,58,TN,38562,Regular School,High,18.4
250004400816,-0.5072682466318641,0.8956420194882004,0.748285770506235,0.009439648159357309,-1.3142115896374018,0.08299192321198642,1418,MA,01075,Regular School,High,24.8168498168498
180537000947,0.5597428598417711,0.13414448637747275,0.91709868503985,0.12806287891570717,0.1627652120380356,0.017022289676516977,572,IN,46902,Regular School,High,19.974358974359
341623004724,-0.0809160785879841,0.0518234508607898,0.6039713029796664,1.3479823786102894,-0.8503022235649306,0.07658786910069824,4552,NJ,08753,Regular School,High,21.4713064713065
421551006583,1.759892760228715,-1.1319931805454133,0.3526460567901599,-0.7849790203545443,-0.30944169194416576,0.0546408971605822,229,PA,17954,Regular School,High,19.6886446886447
360008605981,2.0309434517280924,-1.1309281116330097,-2.3257077205490018,-1.4450182074685685,2.2528449006622475,0.36934060753014075,27418,NY,10453,Regular School,High,14.1452991452991
390448001660,2.376434178586985,-1.6953547533617188,-1.1779872401219016,-1.1557432933100535,0.6444262721869206,0.06476953490791801,2490,OH,43204,Regular School,High,18.0
290402000031,-0.7613110610243868,-1.032303428101066,0.23865089007505547,-1.0079874116242646,0.12390898338273175,0.02029283329052145,237,MO,65605,Regular School,High,20.5
551305001724,-0.7416759399304603,1.195881012794677,-0.013621229445560995,-0.5187640355232755,-1.305451395970737,0.01922534549215004,409,WI,54022,Regular School,High,23.2
482556002845,-1.197107318833421,-1.0569609028935703,-0.2984247276150937,-0.19563780162280683,-0.13485173919479246,0.260670482420278,1594,TX,79745,Regular School,High,23.5470085470085
483873011436,-0.36954837692657355,0.31916226335440556,-0.34981882660361013,-1.0367097435265284,0.8659307866559902,0.3336428810222503,8982,TX,78212,Regular School,High,19.7863247863248
550459000486,-1.0670552584287778,0.3930636840393328,0.8118577891074668,-0.22472942064952842,-0.60695817465751,0.05201427842937277,204,WI,53809,Regular School,High,22.9
481305000806,0.525865075620666,-1.599414547164152,0.0389219578225105,-0.1365928936122958,0.7048601205585948,0.29989584689493554,13821,TX,75006,Regular School,High,20.1526251526252
360009905536,-1.6569510945623325,-0.7265025164503376,1.0048754249189387,1.9750729478421452,0.37662510700274116,0.3233049923697406,5932,NY,11426,Regular School,High,18.5897435897436
482136002135,-0.7337587105483496,-0.498483340633895,-0.3200908197215673,-0.5844150798713073,-0.2962615790881757,0.06607299037926373,831,TX,76450,Regular School,High,21.0805860805861
263255006806,-0.962346236460004,1.0636258483800598,1.2225380163758701,0.10799827848683996,-1.208885581523893,0.015010097702090497,275,MI,49456,Regular School,High,22.0
360009505713,1.4768245752600817,-0.0727262845178531,-0.9560589695261553,-0.41388649217729484,1.813913924868782,0.18404024602694918,10353,NY,11225,Regular School,High,15.5616605616606
422529001453,-0.6028084622760782,1.589001215059365,0.5360636894732469,0.07041305559759178,-1.419438443294472,0.06838539153783223,3260,PA,19380,Regular School,High,23.7912087912088
360007805113,-0.7145673572531627,2.239108416032065,0.8740910352023286,4.341095554242492,1.7718359041203398,0.20618959636156908,11606,NY,10023,Regular School,High,17.2466422466422
421398000014,-0.743208028224793,-0.2692206924403753,0.2935705034030875,0.2030281651806159,-0.7839606936561511,0.014411990776325902,150,PA,17340,Regular School,High,22.2283272283272
420627006290,-0.532881072515878,-0.26399931425289513,0.6744802922748003,0.3278061813445937,-1.1971561764644836,0.055479138010087116,847,PA,17517,Regular School,High,22.4725274725275
180882001464,-1.4080300404145663,0.6989245257548665,0.4851473747132315,0.3177533651788014,-0.05235751081364687,0.06371669431560416,1882,IN,46217,Regular School,High,20.990231990232
421899003855,1.1516813947712865,-0.43555480229716453,-0.8788104872069823,0.2218618085279575,1.1374488078690475,0.19144897546403622,12305,PA,19111,Regular School,High,18.1501831501831
220168001304,0.03898206848136926,-0.31322915407591817,-0.7342285438286064,-0.3002691535524824,1.0073658840781219,0.03790582041532612,648,LA,70401,Regular School,High,18.4
370237003116,0.4035124036531367,0.001472046890704827,0.0652626538771416,-0.6266779396703527,-0.1951628405375693,0.06504241896889276,1495,NC,27577,Regular School,High,23.3760683760684
550005802763,-1.1174072106490751,0.052673096416218146,-0.3368357731663136,-0.3994022305180103,-0.5749919609777738,0.027435897435897437,107,WI,54552,Regular School,High,21.9
390450801986,-0.6540196870528007,0.6938240271306357,0.8097296532679006,-0.10110029776164113,-0.6907879391033575,0.0467438310862376,735,OH,44092,Regular School,High,21.0
262883006473,-0.6221099524211093,1.1066444275824405,-1.4101428517222347,-0.8425467798672246,-0.5157296698678621,0.03529694895312458,1320,MI,48060,Regular School,High,19.6
484578005220,-0.3868818663688185,0.957414487965977,0.0618861562924789,0.655322828835837,-0.3377017794073704,0.04424423275565247,771,TX,76310,Regular School,High,22.3748473748474
421698006729,-0.3843864110380731,0.6077096795683076,0.05295081257288156,-0.041809198334824965,0.6190402900007669,0.12057925779725977,5254,PA,19403,Regular School,High,18.3455433455433
210594002308,-0.722881228185031,-1.0632752491770738,0.4248667624714855,-0.4323508484001788,0.23224086511756367,0.00445945945945946,33,KY,41097,Regular School,High,19.6
180663001168,-0.9417962045103753,-0.31840682271634685,1.0880585808897405,-0.05071312122452677,-0.6430544489575498,0.009229534510433388,46,IN,47031,Regular School,High,22.1062271062271
390449001773,0.2833268062008799,-0.6394051246577537,0.40386677686622213,-1.085619771565812,0.4254814762747382,0.04238525730180807,1219,OH,43614,Regular School,High,19.0
370360001475,0.8149067349601626,-0.7348880761309645,-0.38507147890247007,-0.45869332994482653,0.13291410235449158,0.020027864855451064,230,NC,27944,Regular School,High,19.8351648351648
390455302266,0.6051089046459891,-0.942159321021411,-0.0698791793814546,-0.20043853424075667,-0.2935151818059714,0.013379369874838154,124,OH,43338,Regular School,High,22.0
262925006511,-0.19428753923276407,-0.3584948332683118,-0.1507150606342158,-0.07159835970774438,-0.5780196806296283,0.06097560975609756,355,MI,49082,Regular School,High,19.6
292364001406,-0.7679118466744486,-0.8990293087832337,0.8113975658461119,-0.5902005781544776,-0.06312980740045769,0.0,0,MO,63662,Regular School,High,19.1
390445001417,-0.3771280484042689,0.7893178925230087,0.8634704931139751,0.06343763213561342,-1.290061426691474,0.032249315142802895,1189,OH,44720,Regular School,High,24.0
292133001169,0.08456962518355322,-0.5084523140820773,-0.1873219510156095,-0.6329558207861332,-0.003666442887129286,0.009426941205656165,38,MO,63361,Regular School,High,21.0
130129000525,-0.8859616609425774,1.4712108943935494,0.01387044969738783,0.4733873721863541,-0.3482168935497998,0.1364065078990804,6942,GA,30144,Regular School,High,20.7142857142857
170993005072,1.8762676756301433,-0.5939278319352662,-2.337913570886755,-1.1155320286468842,2.3325422632830812,0.21627283280184664,16209,IL,60617,Regular School,High,15.2
